lon,lat,elev,min_clearance,min_clear_bare,veg_risk,tc_obs,mean_clearance,low_horizon_frac,breadth_deg,score
-2.3369443158732475,53.671964530540635,415.32625904289046,5.2046038578943215,5.207970541801011,0.0033666839066892607,0.0,13.18169882393387,1.0,46.0,12.60530012499503
-1.9906635809579432,53.15873357208747,434.2234566763277,5.172753375256784,5.172753375256784,0.0,0.0,13.191727267315668,1.0,46.0,12.602155861052374
-2.491265078172459,53.42100137464504,366.2842384104838,5.23732216206129,5.23732216206129,0.0,0.0,13.256677533532189,1.0,46.0,12.598871616678203
-1.9981914230213196,53.17229914808183,443.88556307233733,5.149179544471345,5.15125927131583,0.002079726844485208,0.0,13.204554282312003,1.0,46.0,12.595954294043661
-2.4987929202358354,53.41195765731546,364.6570317608887,5.235625992684917,5.235625992684917,0.0,0.0,13.254981364155816,1.0,46.0,12.59441217915397
-2.404694894443633,53.44134973863657,363.7317077162635,5.234661470323162,5.234661470323162,0.0,0.0,13.25401684179406,1.0,46.0,12.591876308572768
-2.5326682095210282,53.382565575994356,363.54022588098985,5.234461854367809,5.234461854367809,0.0,12.0,13.253817225838707,1.0,46.0,12.591351517919344
-1.9605522127044386,53.17456007741422,476.63746545750075,5.091642753644149,5.094675615154139,0.003032861509989715,0.0,13.226424916190364,1.0,46.0,12.589741428254111
-2.404694894443633,53.45039345596614,362.38238285292203,5.233254919915752,5.233254919915752,0.0,0.0,13.25261029138665,1.0,46.0,12.588178365704975
-1.8815098710389886,53.18812565340858,571.791110309081,5.02972182480243,5.02972182480243,0.0,0.0,13.301681160745417,1.0,46.0,12.585310231063326
-2.310596868651431,53.493351113281605,366.893971238877,5.218397813527854,5.218397813527854,0.0,10.0,13.250657710763015,1.0,46.0,12.57865330728008
-1.9868996599262552,53.14742892542551,431.46117885745855,5.1493490088862455,5.1493490088862455,0.0,0.0,13.193541420159391,1.0,46.0,12.57570341108531
-2.400930973411945,53.42778416264221,361.31451007597747,5.232141803174572,5.232141803174572,0.0,0.0,13.221220916593905,1.0,46.0,12.574655137417077
-2.540196051584404,53.323781413352144,356.3683532972817,5.2269860014015,5.2269860014015,0.0,0.0,13.245812760898525,1.0,46.0,12.571511605445693
-2.2164988428592287,53.4639590319605,403.5095723369906,5.2233642841847665,5.2233642841847665,0.0,0.0,13.066489785739973,1.0,46.0,12.567981805643079
